panel	gene	ref_id	source	assembly_accession	nuccore_accession	protein_accession	locus_tag	organism	product	location	evidence	length_nt	length_aa	multiple_of_3
citrobacter	envZ	envZ|WP_003837891.1|NZ_LR890181.1|JMV71_RS01550	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003837891.1	JMV71_RS01550	Citrobacter freundii MSB1_1H	two-component system sensor histidine kinase EnvZ	333976..335328	refseq_gene_name	1353	450	True
citrobacter	envZ	envZ|WP_042311918.1|NZ_CP101080.1|NMD07_RS01795	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_042311918.1	NMD07_RS01795	Citrobacter cronae	two-component system sensor histidine kinase EnvZ	381829..383181	species representative; ortholog by 98.7% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	1353	450	True
citrobacter	envZ	envZ|WP_012135512.1|NC_009792.1|CKO_RS20590	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012135512.1	CKO_RS20590	Citrobacter koseri	two-component system sensor histidine kinase EnvZ	complement(4425409..4426761)	species representative; ortholog by 96.2% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	1353	450	True
citrobacter	envZ	envZ|WP_003827658.1|NZ_CP089437.1|LT980_RS01550	ncbi_refseq_auto	GCF_023650815.1	NZ_CP089437.1	WP_003827658.1	LT980_RS01550	Citrobacter portucalensis	two-component system sensor histidine kinase EnvZ	339466..340818	species representative; ortholog by 98.4% identity to the panel allele; modal in 2/3 screened Citrobacter portucalensis genomes	1353	450	True
citrobacter	envZ	envZ|WP_042286390.1|NZ_BBNB01000003.1|CSE01S_RS07745	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000003.1	WP_042286390.1	CSE01S_RS07745	Citrobacter sedlakii	two-component system sensor histidine kinase EnvZ	complement(56985..58337)	species representative; ortholog by 96.7% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	1353	450	True
citrobacter	eptA	eptA|WP_201506445.1|NZ_LR890181.1|JMV71_RS21520	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_201506445.1	JMV71_RS21520	Citrobacter freundii MSB1_1H	phosphoethanolamine transferase EptA	4459156..4460793	refseq_gene_name	1638	545	True
citrobacter	eptA	eptA|WP_069325136.1|NZ_CP101080.1|NMD07_RS23100	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_069325136.1	NMD07_RS23100	Citrobacter cronae	phosphoethanolamine transferase EptA	4797334..4798971	species representative; ortholog by 96.9% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	1638	545	True
citrobacter	eptA	eptA|WP_058668434.1|NZ_CP022073.1|CEP66_RS05510	ncbi_refseq_auto	GCF_002208985.1	NZ_CP022073.1	WP_058668434.1	CEP66_RS05510	Citrobacter koseri	phosphoethanolamine transferase EptA	1146767..1148410	species representative; ortholog by 84.6% identity to the panel allele; modal in 2/4 screened Citrobacter koseri genomes	1644	547	True
citrobacter	eptA	eptA|WP_286636001.1|NZ_CP101060.1|NMD21_RS22980	ncbi_refseq_auto	GCF_041319845.1	NZ_CP101060.1	WP_286636001.1	NMD21_RS22980	Citrobacter portucalensis	phosphoethanolamine transferase EptA	4778824..4780461	species representative; ortholog by 98.9% identity to the panel allele; modal in 1/3 screened Citrobacter portucalensis genomes	1638	545	True
citrobacter	eptA	eptA|WP_042291045.1|NZ_BBNB01000013.1|CSE01S_RS17395	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000013.1	WP_042291045.1	CSE01S_RS17395	Citrobacter sedlakii	phosphoethanolamine transferase EptA	49701..51344	species representative; ortholog by 81.5% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	1644	547	True
citrobacter	exbB	exbB|WP_003024507.1|NZ_LR890181.1|JMV71_RS03710	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003024507.1	JMV71_RS03710	Citrobacter freundii MSB1_1H	tol-pal system-associated acyl-CoA thioesterase	755267..756001	refseq_gene_name	735	244	True
citrobacter	exbB	exbB|WP_061382446.1|NZ_CP101080.1|NMD07_RS04220	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_061382446.1	NMD07_RS04220	Citrobacter cronae	tol-pal system-associated acyl-CoA thioesterase	863626..864360	species representative; ortholog by 98.4% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	735	244	True
citrobacter	exbB	exbB|WP_024130953.1|NC_009792.1|CKO_RS18775	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_024130953.1	CKO_RS18775	Citrobacter koseri	tol-pal system-associated acyl-CoA thioesterase	complement(4072536..4073270)	species representative; ortholog by 93.9% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	735	244	True
citrobacter	exbB	exbB|WP_079939993.1|NZ_CP099373.1|NFK58_RS03850	ncbi_refseq_auto	GCF_029719225.1	NZ_CP099373.1	WP_079939993.1	NFK58_RS03850	Citrobacter portucalensis	tol-pal system-associated acyl-CoA thioesterase	778743..779477	species representative; ortholog by 99.6% identity to the panel allele; modal in 2/3 screened Citrobacter portucalensis genomes	735	244	True
citrobacter	exbB	exbB|WP_042289210.1|NZ_BBNB01000009.1|CSE01S_RS13150	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000009.1	WP_042289210.1	CSE01S_RS13150	Citrobacter sedlakii	tol-pal system-associated acyl-CoA thioesterase	complement(59082..59816)	species representative; ortholog by 92.2% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	735	244	True
citrobacter	exbD	exbD|WP_003024505.1|NZ_LR890181.1|JMV71_RS03715	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003024505.1	JMV71_RS03715	Citrobacter freundii MSB1_1H	TonB system transport protein ExbD	756008..756433	refseq_gene_name	426	141	True
citrobacter	exbD	exbD|WP_085048735.1|NZ_CP101080.1|NMD07_RS04225	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_085048735.1	NMD07_RS04225	Citrobacter cronae	TonB system transport protein ExbD	864367..864792	species representative; ortholog by 96.5% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	426	141	True
citrobacter	exbD	exbD|WP_012135139.1|NC_009792.1|CKO_RS18770	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012135139.1	CKO_RS18770	Citrobacter koseri	TonB system transport protein ExbD	complement(4072104..4072529)	species representative; ortholog by 92.9% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	426	141	True
citrobacter	exbD	exbD|WP_003828370.1|NZ_CP101060.1|NMD21_RS03720	ncbi_refseq_auto	GCF_041319845.1	NZ_CP101060.1	WP_003828370.1	NMD21_RS03720	Citrobacter portucalensis	TonB system transport protein ExbD	760041..760466	species representative; ortholog by 97.9% identity to the panel allele; modal in 1/3 screened Citrobacter portucalensis genomes	426	141	True
citrobacter	exbD	exbD|WP_042289208.1|NZ_BBNB01000009.1|CSE01S_RS13145	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000009.1	WP_042289208.1	CSE01S_RS13145	Citrobacter sedlakii	TonB system transport protein ExbD	complement(58650..59075)	species representative; ortholog by 89.4% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	426	141	True
citrobacter	fecA	fecA|WP_119174127.1|NZ_LR890181.1|JMV71_RS14665	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_119174127.1	JMV71_RS14665	Citrobacter freundii MSB1_1H	TonB-dependent Fe(3+) dicitrate receptor FecA	2990485..2992809	refseq_gene_name	2325	774	True
citrobacter	fecA	fecA|WP_012134604.1|NC_009792.1|CKO_RS16385	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012134604.1	CKO_RS16385	Citrobacter koseri	TonB-dependent Fe(3+) dicitrate receptor FecA	3559606..3561921	species representative; ortholog by 90.3% identity to the panel allele; modal in 1/4 screened Citrobacter koseri genomes	2316	771	True
citrobacter	fecA	fecA|WP_279267786.1|NZ_CP099373.1|NFK58_RS15285	ncbi_refseq_auto	GCF_029719225.1	NZ_CP099373.1	WP_279267786.1	NFK58_RS15285	Citrobacter portucalensis	TonB-dependent Fe(3+) dicitrate receptor FecA	3163625..3165949	species representative; ortholog by 97.9% identity to the panel allele; modal in 1/2 screened Citrobacter portucalensis genomes	2325	774	True
citrobacter	fhuA	fhuA|WP_003018594.1|NZ_LR890181.1|JMV71_RS19480	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003018594.1	JMV71_RS19480	Citrobacter freundii MSB1_1H	ferrichrome porin FhuA	complement(4006524..4008713)	refseq_gene_name	2190	729	True
citrobacter	fhuA	fhuA|WP_286636231.1|NZ_CP101060.1|NMD21_RS20500	ncbi_refseq_auto	GCF_041319845.1	NZ_CP101060.1	WP_286636231.1	NMD21_RS20500	Citrobacter portucalensis	ferrichrome porin FhuA	complement(4243236..4245410)	species representative; ortholog by 82.2% identity to the panel allele; modal in 1/2 screened Citrobacter portucalensis genomes	2175	724	True
citrobacter	fiu	fiu|WP_119174704.1|NZ_LR890181.1|JMV71_RS16105	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_119174704.1	JMV71_RS16105	Citrobacter freundii MSB1_1H	catecholate siderophore receptor Fiu	3287502..3289787	refseq_product=catecholate siderophore receptor Fiu	2286	761	True
citrobacter	ftsH	ftsH|WP_003025013.1|NZ_LR890181.1|JMV71_RS02590	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003025013.1	JMV71_RS02590	Citrobacter freundii MSB1_1H	ATP-dependent zinc metalloprotease FtsH	523338..525272	refseq_gene_name	1935	644	True
citrobacter	ftsH	ftsH|WP_012135310.1|NC_009792.1|CKO_RS19510	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012135310.1	CKO_RS19510	Citrobacter koseri	ATP-dependent zinc metalloprotease FtsH	complement(4228381..4230315)	species representative; ortholog by 97.0% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	1935	644	True
citrobacter	ftsH	ftsH|WP_042291851.1|NZ_BBNB01000015.1|CSE01S_RS19015	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000015.1	WP_042291851.1	CSE01S_RS19015	Citrobacter sedlakii	ATP-dependent zinc metalloprotease FtsH	complement(48075..50006)	species representative; ortholog by 97.0% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	1932	643	True
citrobacter	ftsI	ftsI|WP_016151691.1|NZ_LR890181.1|JMV71_RS19790	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_016151691.1	JMV71_RS19790	Citrobacter freundii MSB1_1H	peptidoglycan glycosyltransferase FtsI	complement(4081454..4083220)	refseq_gene_name	1767	588	True
citrobacter	ftsI	ftsI|WP_038637202.1|NZ_CP101080.1|NMD07_RS20895	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_038637202.1	NMD07_RS20895	Citrobacter cronae	peptidoglycan glycosyltransferase FtsI	complement(4340745..4342511)	species representative; ortholog by 98.8% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	1767	588	True
citrobacter	ftsI	ftsI|WP_012134078.1|NC_009792.1|CKO_RS14080	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012134078.1	CKO_RS14080	Citrobacter koseri	peptidoglycan glycosyltransferase FtsI	complement(3061223..3062989)	species representative; ortholog by 95.7% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	1767	588	True
citrobacter	ftsI	ftsI|WP_123268704.1|NZ_CP099373.1|NFK58_RS20820	ncbi_refseq_auto	GCF_029719225.1	NZ_CP099373.1	WP_123268704.1	NFK58_RS20820	Citrobacter portucalensis	peptidoglycan glycosyltransferase FtsI	complement(4335928..4337694)	species representative; ortholog by 99.7% identity to the panel allele; modal in 2/3 screened Citrobacter portucalensis genomes	1767	588	True
citrobacter	ftsI	ftsI|WP_042290065.1|NZ_BBNB01000010.1|CSE01S_RS14935	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000010.1	WP_042290065.1	CSE01S_RS14935	Citrobacter sedlakii	peptidoglycan glycosyltransferase FtsI	complement(132506..134260)	species representative; ortholog by 97.1% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	1755	584	True
citrobacter	lapB	lapB|WP_003020592.1|NZ_LR890181.1|JMV71_RS11400	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003020592.1	JMV71_RS11400	Citrobacter freundii MSB1_1H	lipopolysaccharide assembly protein LapB	2327017..2328186	refseq_gene_name	1170	389	True
citrobacter	lapB	lapB|WP_038640951.1|NZ_CP101080.1|NMD07_RS11910	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_038640951.1	NMD07_RS11910	Citrobacter cronae	lipopolysaccharide assembly protein LapB	2472436..2473605	species representative; ortholog by 97.7% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	1170	389	True
citrobacter	lapB	lapB|WP_012132243.1|NC_009792.1|CKO_RS05850	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012132243.1	CKO_RS05850	Citrobacter koseri	lipopolysaccharide assembly protein LapB	1325791..1326960	species representative; ortholog by 97.2% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	1170	389	True
citrobacter	lapB	lapB|WP_008784929.1|NZ_CP089437.1|LT980_RS11615	ncbi_refseq_auto	GCF_023650815.1	NZ_CP089437.1	WP_008784929.1	LT980_RS11615	Citrobacter portucalensis	lipopolysaccharide assembly protein LapB	2394771..2395940	species representative; ortholog by 99.0% identity to the panel allele; modal in 2/3 screened Citrobacter portucalensis genomes	1170	389	True
citrobacter	lapB	lapB|WP_042283429.1|NZ_BBNB01000001.1|CSE01S_RS01725	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000001.1	WP_042283429.1	CSE01S_RS01725	Citrobacter sedlakii	lipopolysaccharide assembly protein LapB	complement(361520..362689)	species representative; ortholog by 96.1% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	1170	389	True
citrobacter	lapC	lapC|WP_016150675.1|NZ_LR890181.1|JMV71_RS08320	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_016150675.1	JMV71_RS08320	Citrobacter freundii MSB1_1H	LPS biosynthesis-modulating metalloenzyme YejM	complement(1707696..1709456)	refseq_gene_name	1761	586	True
citrobacter	lpxC	lpxC|WP_003018750.1|NZ_LR890181.1|JMV71_RS19730	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003018750.1	JMV71_RS19730	Citrobacter freundii MSB1_1H	UDP-3-O-acyl-N-acetylglucosamine deacetylase	complement(4067156..4068073)	refseq_gene_name	918	305	True
citrobacter	lpxC	lpxC|WP_085048309.1|NZ_CP101080.1|NMD07_RS20835	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_085048309.1	NMD07_RS20835	Citrobacter cronae	UDP-3-O-acyl-N-acetylglucosamine deacetylase	complement(4326447..4327364)	species representative; ortholog by 98.0% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	918	305	True
citrobacter	lpxC	lpxC|WP_012134068.1|NC_009792.1|CKO_RS14020	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012134068.1	CKO_RS14020	Citrobacter koseri	UDP-3-O-acyl-N-acetylglucosamine deacetylase	complement(3046928..3047845)	species representative; ortholog by 97.4% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	918	305	True
citrobacter	lpxC	lpxC|WP_006686706.1|NZ_CP089437.1|LT980_RS20260	ncbi_refseq_auto	GCF_023650815.1	NZ_CP089437.1	WP_006686706.1	LT980_RS20260	Citrobacter portucalensis	UDP-3-O-acyl-N-acetylglucosamine deacetylase	complement(4162374..4163291)	species representative; ortholog by 98.4% identity to the panel allele; modal in 3/3 screened Citrobacter portucalensis genomes	918	305	True
citrobacter	lpxC	lpxC|WP_042290041.1|NZ_BBNB01000010.1|CSE01S_RS14875	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000010.1	WP_042290041.1	CSE01S_RS14875	Citrobacter sedlakii	UDP-3-O-acyl-N-acetylglucosamine deacetylase	complement(118205..119122)	species representative; ortholog by 97.7% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	918	305	True
citrobacter	marA	marA|WP_003032424.1|NZ_LR890181.1|JMV71_RS12510	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003032424.1	JMV71_RS12510	Citrobacter freundii MSB1_1H	MDR efflux pump AcrAB transcriptional activator MarA	2565895..2566278	refseq_gene_name	384	127	True
citrobacter	marA	marA|WP_024130339.1|NC_009792.1|CKO_RS06645	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_024130339.1	CKO_RS06645	Citrobacter koseri	MDR efflux pump AcrAB transcriptional activator MarA	1505179..1505562	species representative; ortholog by 96.1% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	384	127	True
citrobacter	marA	marA|WP_148365360.1|NZ_BBNB01000001.1|CSE01S_RS00720	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000001.1	WP_148365360.1	CSE01S_RS00720	Citrobacter sedlakii	MDR efflux pump AcrAB transcriptional activator MarA	complement(142669..143049)	species representative; ortholog by 95.2% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	381	126	True
citrobacter	marR	marR|WP_003032426.1|NZ_LR890181.1|JMV71_RS12505	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003032426.1	JMV71_RS12505	Citrobacter freundii MSB1_1H	multiple antibiotic resistance transcriptional regulator MarR	2565442..2565876	refseq_gene_name	435	144	True
citrobacter	marR	marR|WP_042308445.1|NZ_CP101080.1|NMD07_RS13025	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_042308445.1	NMD07_RS13025	Citrobacter cronae	multiple antibiotic resistance transcriptional regulator MarR	2705795..2706229	species representative; ortholog by 98.6% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	435	144	True
citrobacter	marR	marR|WP_012132424.1|NC_009792.1|CKO_RS06640	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012132424.1	CKO_RS06640	Citrobacter koseri	multiple antibiotic resistance transcriptional regulator MarR	1504726..1505160	species representative; ortholog by 96.5% identity to the panel allele; modal in 4/4 screened Citrobacter koseri genomes	435	144	True
citrobacter	marR	marR|WP_003832935.1|NZ_CP089437.1|LT980_RS12835	ncbi_refseq_auto	GCF_023650815.1	NZ_CP089437.1	WP_003832935.1	LT980_RS12835	Citrobacter portucalensis	multiple antibiotic resistance transcriptional regulator MarR	2653803..2654237	species representative; ortholog by 99.3% identity to the panel allele; modal in 3/3 screened Citrobacter portucalensis genomes	435	144	True
citrobacter	marR	marR|WP_042282939.1|NZ_BBNB01000001.1|CSE01S_RS00725	ncbi_refseq_auto	GCF_000759835.1	NZ_BBNB01000001.1	WP_042282939.1	CSE01S_RS00725	Citrobacter sedlakii	multiple antibiotic resistance transcriptional regulator MarR	complement(143070..143504)	species representative; ortholog by 90.3% identity to the panel allele; modal in 1/1 screened Citrobacter sedlakii genomes	435	144	True
citrobacter	mdtK	mdtK|WP_003029224.1|NZ_LR890181.1|JMV71_RS13040	ncbi_refseq_auto	GCF_904859905.1	NZ_LR890181.1	WP_003029224.1	JMV71_RS13040	Citrobacter freundii MSB1_1H	multidrug efflux MATE transporter MdtK	2671716..2673089	refseq_gene_name	1374	457	True
citrobacter	mdtK	mdtK|WP_038640359.1|NZ_CP101080.1|NMD07_RS13635	ncbi_refseq_auto	GCF_041319875.1	NZ_CP101080.1	WP_038640359.1	NMD07_RS13635	Citrobacter cronae	multidrug efflux MATE transporter MdtK	2827185..2828558	species representative; ortholog by 97.6% identity to the panel allele; modal in 1/1 screened Citrobacter cronae genomes	1374	457	True
citrobacter	mdtK	mdtK|WP_012132551.1|NC_009792.1|CKO_RS07160	ncbi_refseq_auto	GCF_000018045.1	NC_009792.1	WP_012132551.1	CKO_RS07160	Citrobacter koseri	multidrug efflux MATE transporter MdtK	1610922..1612295	species representative; ortholog by 95.2% identity to the panel allele; modal in 3/4 screened Citrobacter koseri genomes	1374	457	True
citrobacter	mdtK	mdtK|WP_079937802.1|NZ_CP101060.1|NMD21_RS13485	ncbi_refseq_auto	GCF_041319845.1	NZ_CP101060.1	WP_079937802.1	NMD21_RS13485	Citrobacter portucalensis	multidrug efflux MATE transporter MdtK	2799793..2801166	species representative; ortholog by 98.9% identity to the panel allele; modal in 1/3 screened Citrobacter portucalensis genomes	1374	457	True
